time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source,Unnamed: 0
2020-01-21 13:10:28.961000+00:00,41.6958,75.4435,29.89,4.8,mb,,76.0,0.878,0.66,us,us60007c36,2020-04-08T19:39:48.040Z,"54 km WNW of Naryn, Kyrgyzstan",earthquake,5.0,6.0,0.155,17.0,reviewed,us,us,195.18737962720135,2020,1,21,21,4,recent,
2020-01-23 04:52:55.815000+00:00,41.8793,82.306,27.16,4.5,mb,,68.0,2.416,0.82,us,us60007di2,2020-04-11T18:20:40.040Z,"54 km WNW of Kuqa, China",earthquake,8.5,4.0,0.118,21.0,reviewed,us,us,465.8333003531121,2020,1,23,23,4,historical,526002.0
2020-01-25 19:49:36.339000+00:00,39.849,77.23,10.0,4.5,mb,,63.0,1.928,1.04,us,us60007fw5,2020-04-11T18:20:50.040Z,"114 km ENE of Kashgar, China",earthquake,4.3,1.8,0.118,21.0,reviewed,us,us,362.73567808648886,2020,1,25,25,4,historical,526420.0
2020-01-29 10:14:00.997000+00:00,39.8673,77.1283,10.0,4.3,mb,,148.0,1.929,0.82,us,us60007izi,2020-04-18T22:09:52.040Z,"107 km ENE of Kashgar, China",earthquake,5.1,1.9,0.137,15.0,reviewed,us,us,360.1026687686658,2020,1,29,29,5,historical,526892.0
2020-01-31 05:45:32.189000+00:00,39.768,77.2433,10.0,4.6,mb,,76.0,2.005,1.02,us,us60007l2y,2020-04-18T22:10:00.040Z,"112 km ENE of Kashgar, China",earthquake,5.5,2.0,0.133,17.0,reviewed,us,us,371.80493165591304,2020,1,31,31,5,historical,527099.0
2020-01-31 19:33:58.215000+00:00,40.8847,79.119,10.0,4.3,mb,,73.0,0.324,0.8,us,us60007ln0,2020-04-18T22:10:06.040Z,"86 km W of Aykol, China",earthquake,2.0,1.8,0.094,37.0,reviewed,us,us,308.55788451864476,2020,1,31,31,5,historical,527165.0
2020-02-08 18:16:10.244000+00:00,40.4071,77.6799,11.08,4.4,mb,,71.0,1.324,1.21,us,us70007lly,2020-04-25T22:18:47.040Z,"177 km NE of Kashgar, China",earthquake,5.0,5.4,0.148,17.0,reviewed,us,us,306.8765557544615,2020,2,8,39,6,historical,527909.0
2020-02-15 03:31:56.345000+00:00,41.8151,79.2761,10.0,5.1,mb,,37.0,0.615,1.06,us,us70007qp2,2020-05-02T22:09:51.040Z,"98 km SE of Ak-Suu, Kyrgyzstan",earthquake,2.6,1.7,0.041,191.0,reviewed,us,us,243.6542090932214,2020,2,15,46,7,recent,
2020-02-21 15:39:14.765000+00:00,39.7209,77.4323,10.0,4.8,mww,,99.0,2.009,1.35,us,us70007u7m,2020-05-09T21:41:08.040Z,"127 km ENE of Kashgar, China",earthquake,6.3,1.9,0.098,10.0,reviewed,us,us,378.6508373538291,2020,2,21,52,8,historical,528867.0
2020-02-28 21:36:25.985000+00:00,41.7724,81.0795,10.0,4.9,mb,,60.0,1.511,0.73,us,us600086h7,2020-05-19T22:14:09.040Z,"93 km NE of Aksu, China",earthquake,6.7,1.8,0.039,212.0,reviewed,us,us,375.61548219681873,2020,2,28,59,9,historical,529445.0
2020-03-11 07:06:55.288000+00:00,43.1316,80.3487,10.0,4.2,mb,,63.0,1.566,1.4,us,us60008djf,2020-05-30T22:17:01.040Z,"92 km E of Kegen, Kazakhstan",earthquake,6.6,1.9,0.159,11.0,reviewed,us,us,282.36553122064794,2020,3,11,71,11,recent,
2020-03-20 00:49:02.411000+00:00,42.0498,77.1901,13.91,4.5,mwr,,75.0,0.077,1.38,us,us70008cl1,2020-06-06T20:53:55.040Z,"10 km S of Kadzhi-Say, Kyrgyzstan",earthquake,3.9,1.5,0.073,18.0,reviewed,us,us,119.68201837292483,2020,3,20,80,12,recent,
2020-03-22 19:21:41.455000+00:00,41.7161,81.1539,10.0,5.1,mb,,45.0,1.544,1.01,us,us70008e63,2020-06-06T20:54:07.040Z,"93 km NE of Aksu, China",earthquake,4.8,1.8,0.041,197.0,reviewed,us,us,383.8451811218539,2020,3,22,82,12,historical,531124.0
2020-03-29 04:41:08.845000+00:00,41.1673,72.8954,10.0,4.6,mb,,43.0,0.168,1.15,us,us70008i4c,2020-06-13T18:44:48.040Z,"19 km NE of Bazar-Korgon, Kyrgyzstan",earthquake,5.2,1.8,0.062,77.0,reviewed,us,us,391.8516461929433,2020,3,29,89,13,historical,531655.0
2020-04-07 21:51:26.005000+00:00,39.7884,73.9151,17.35,4.6,mb,,87.0,1.657,0.75,us,us70008r3h,2020-06-21T00:55:19.040Z,"120 km SSE of Uzgen, Kyrgyzstan",earthquake,5.9,4.4,0.071,58.0,reviewed,us,us,442.9392336848969,2020,4,7,98,15,historical,532658.0
2020-04-11 18:12:42.084000+00:00,39.809,77.5377,39.7,4.4,mb,,61.0,1.889,0.56,us,us70008u3k,2020-06-30T14:02:58.040Z,"138 km ENE of Kashgar, China",earthquake,6.1,2.9,0.059,89.0,reviewed,us,us,370.14516011866954,2020,4,11,102,15,historical,532990.0
2020-04-18 11:24:44.227000+00:00,42.3297,75.7769,10.0,4.2,mb,,58.0,0.203,0.81,us,us70008zbw,2020-07-09T14:31:25.040Z,"36 km WSW of Balykchy, Kyrgyzstan",earthquake,3.3,1.9,0.264,4.0,reviewed,us,us,123.73938022010869,2020,4,18,109,16,recent,
2020-04-20 16:54:44.164000+00:00,39.8325,77.3089,10.0,4.5,mb,,74.0,1.886,0.39,us,us700090j7,2020-07-09T14:31:36.040Z,"120 km ENE of Kashgar, China",earthquake,8.0,1.9,0.15,13.0,reviewed,us,us,365.1636188224944,2020,4,20,111,17,historical,533788.0
2020-04-25 00:55:27.905000+00:00,40.448,73.3044,10.0,4.1,mb,,102.0,1.502,1.04,us,us60009bye,2020-07-11T22:19:00.040Z,"35 km S of Uzgen, Kyrgyzstan",earthquake,4.9,1.9,0.185,8.0,reviewed,us,us,417.51986153703075,2020,4,25,116,17,historical,534154.0
2020-04-29 12:57:16.887000+00:00,39.5321,77.0904,10.0,4.0,mb,,73.0,2.072,0.75,us,us60009emw,2020-07-18T21:57:03.040Z,"94 km E of Kashgar, China",earthquake,5.3,1.9,0.13,16.0,reviewed,us,us,397.15870048363695,2020,4,29,120,18,historical,534489.0
2020-05-04 05:36:14.234000+00:00,41.3296,80.8991,10.0,4.2,mb,,136.0,1.275,0.84,us,us70009elu,2020-07-18T21:57:46.040Z,"54 km ENE of Aksu, China",earthquake,7.2,1.7,0.153,12.0,reviewed,us,us,385.7504800590735,2020,5,4,125,19,historical,534912.0
2020-05-06 10:51:00.738000+00:00,39.6837,73.9426,10.0,5.1,mww,,28.0,1.664,0.57,us,us70009az9,2020-07-29T22:14:10.040Z,"130 km ESE of Nookat, Kyrgyzstan",earthquake,6.3,1.7,0.098,10.0,reviewed,us,us,451.52485004507196,2020,5,6,127,19,historical,535099.0
2020-05-07 11:47:08.276000+00:00,41.3206,80.785,10.0,4.6,mb,,74.0,1.188,0.89,us,us70009bni,2020-07-29T22:14:15.040Z,"45 km ENE of Aksu, China",earthquake,4.2,1.9,0.079,48.0,reviewed,us,us,378.24504809863794,2020,5,7,128,19,historical,535176.0
2020-05-09 15:35:58.650000+00:00,40.8353,78.8624,10.0,5.3,mww,,51.0,0.452,0.66,us,us70009dda,2020-07-29T22:14:24.040Z,"108 km W of Aykol, China",earthquake,8.8,1.8,0.093,11.0,reviewed,us,us,300.8910255104567,2020,5,9,130,19,historical,535342.0
2020-05-09 20:11:18.901000+00:00,40.8098,78.4784,10.0,4.3,mb,,72.0,0.681,0.92,us,us70009dgs,2020-07-29T22:14:25.040Z,"140 km W of Aykol, China",earthquake,3.9,1.9,0.094,32.0,reviewed,us,us,287.28402875676846,2020,5,9,130,19,recent,
2020-05-10 16:49:12.382000+00:00,40.7644,78.8217,10.0,4.6,mb,,47.0,0.528,0.57,us,us70009dqt,2020-07-29T22:14:28.040Z,"112 km WSW of Aykol, China",earthquake,4.3,1.7,0.083,43.0,reviewed,us,us,305.7773088661686,2020,5,10,131,19,historical,535416.0
2020-05-13 21:09:34.154000+00:00,39.6508,73.9702,10.0,4.6,mb,,63.0,1.682,0.71,us,us70009fm3,2020-08-02T00:32:14.040Z,"134 km ESE of Nookat, Kyrgyzstan",earthquake,5.5,1.8,0.061,81.0,reviewed,us,us,453.40724514579887,2020,5,13,134,20,historical,535727.0
2020-05-14 16:16:23.323000+00:00,41.1981,71.5134,39.44,4.4,mb,,44.0,1.256,0.7,us,us70009g2j,2020-08-02T00:32:01.040Z,"6 km SSW of Kosonsoy, Uzbekistan",earthquake,5.1,5.7,0.068,78.0,reviewed,us,us,489.49763285843017,2020,5,14,135,20,historical,535785.0
2020-05-21 07:49:00.577000+00:00,39.2286,74.5027,10.0,4.3,mb,,91.0,2.106,0.64,us,us70009mbs,2020-08-08T18:17:46.040Z,"126 km NNE of Murghob, Tajikistan",earthquake,3.6,1.9,0.148,13.0,reviewed,us,us,473.8478420750595,2020,5,21,142,21,historical,536832.0
2020-06-06 00:10:53.154000+00:00,45.0,78.747,17.44,4.5,mwr,,43.0,2.511,0.63,us,us6000a6xx,2020-08-18T17:58:55.040Z,"19 km NNW of Tekeli, Kazakhstan",earthquake,5.7,3.8,0.069,20.0,reviewed,us,us,259.092667629885,2020,6,6,158,23,recent,
2020-06-06 11:13:16.738000+00:00,44.8612,81.0037,10.0,4.2,mb,,106.0,1.883,1.12,us,us6000a751,2020-08-18T17:58:57.040Z,"90 km N of Huocheng, China",earthquake,5.0,1.9,0.167,10.0,reviewed,us,us,384.3071603624127,2020,6,6,158,23,historical,538278.0
2020-06-08 19:08:25.016000+00:00,40.8234,78.8615,12.32,4.0,mb,,102.0,0.462,0.96,us,us6000a800,2020-08-18T17:59:07.040Z,"108 km W of Aykol, China",earthquake,5.0,6.8,0.183,8.0,reviewed,us,us,301.9669479956552,2020,6,8,160,24,historical,538445.0
2020-06-13 20:07:56+00:00,39.6324,74.8373,10.0,4.3,mb,,86.0,1.985,0.8,us,us6000abgd,2020-08-22T19:14:50.040Z,"100 km W of Kashgar, China",earthquake,5.5,1.8,0.09,35.0,reviewed,us,us,421.20812531193917,2020,6,13,165,24,historical,538808.0
2020-06-27 03:17:02.974000+00:00,40.8689,78.9179,35.0,4.2,mb,,147.0,0.401,1.17,us,us7000acun,2020-09-05T17:35:24.040Z,"103 km W of Aykol, China",earthquake,6.2,2.0,0.216,7.0,reviewed,us,us,300.3078819529364,2020,6,27,179,26,historical,540037.0
2020-06-29 05:59:36.483000+00:00,41.9775,82.5636,10.0,4.6,mb,,70.0,2.627,0.69,us,us7000ae3q,2020-09-05T17:35:32.040Z,"42 km NW of Kuqa, China",earthquake,4.8,1.9,0.088,38.0,reviewed,us,us,482.78021214791,2020,6,29,181,27,historical,540246.0
2020-07-01 14:42:27.382000+00:00,39.7969,73.8388,10.0,4.5,mb,,58.0,1.601,0.62,us,us7000afvy,2020-09-11T22:13:47.040Z,"116 km ESE of Nookat, Kyrgyzstan",earthquake,5.9,1.9,0.131,17.0,reviewed,us,us,445.71464366755583,2020,7,1,183,27,historical,540441.0
2020-07-12 00:28:48.922000+00:00,41.12,75.3179,11.51,4.3,mb,,62.0,0.576,0.95,us,us7000am2v,2020-09-19T20:58:09.040Z,"40 km W of At-Bashi, Kyrgyzstan",earthquake,2.5,5.1,0.116,21.0,reviewed,us,us,254.6757125092491,2020,7,12,194,28,recent,
2020-07-13 01:28:01.848000+00:00,44.3531,80.8382,10.0,4.5,mb,,40.0,1.417,1.09,us,us7000amis,2020-09-19T20:58:15.040Z,"33 km N of Huocheng, China",earthquake,5.2,1.9,0.088,38.0,reviewed,us,us,347.92880675605005,2020,7,13,195,29,historical,541395.0
2020-07-22 11:49:43.937000+00:00,40.3845,77.9179,10.0,4.4,mb,,80.0,1.279,0.54,us,us6000b5xd,2020-10-03T17:32:30.040Z,"193 km ENE of Kashgar, China",earthquake,6.7,2.0,0.539,1.0,reviewed,us,us,314.20966395023436,2020,7,22,204,30,historical,542198.0
2020-08-01 23:47:47.767000+00:00,39.7747,77.3352,10.0,4.6,mb,,94.0,1.946,0.83,us,us6000b883,2020-10-10T17:11:09.040Z,"120 km ENE of Kashgar, China",earthquake,2.6,1.8,0.077,51.0,reviewed,us,us,371.782579543436,2020,8,1,214,31,historical,543197.0
2020-08-12 10:03:21.747000+00:00,42.0679,75.4873,10.0,4.4,mb,,45.0,0.739,1.17,us,us6000bd70,2020-10-24T20:08:45.040Z,"72 km SW of Balykchy, Kyrgyzstan",earthquake,3.7,2.0,0.162,11.0,reviewed,us,us,161.19666537747403,2020,8,12,225,33,recent,
2020-08-12 13:08:53.166000+00:00,38.911,74.7458,35.0,4.3,mb,,59.0,2.355,0.54,us,us6000bdap,2020-10-24T20:08:45.040Z,"106 km NE of Murghob, Tajikistan",earthquake,6.1,2.0,0.09,35.0,reviewed,us,us,498.68819135226624,2020,8,12,225,33,historical,544027.0
2020-08-15 21:58:16.921000+00:00,39.6847,74.0598,10.0,4.4,mb,,52.0,1.754,0.51,us,us6000bfc6,2020-10-24T20:08:54.040Z,"136 km SSE of Uzgen, Kyrgyzstan",earthquake,5.6,1.9,0.089,36.0,reviewed,us,us,446.2236055311928,2020,8,15,228,33,historical,544287.0
2020-09-02 14:28:42.548000+00:00,39.3026,75.8731,10.0,4.1,mb,,78.0,2.118,0.71,us,us7000bgjr,2020-11-17T19:44:22.040Z,"21 km SSW of Kashgar, China",earthquake,7.1,1.9,0.151,12.0,reviewed,us,us,430.39995798310485,2020,9,2,246,36,historical,545524.0
2020-09-18 20:55:48.544000+00:00,43.8911,81.95,10.0,4.7,mb,,36.0,1.877,0.99,us,us7000bpzl,2020-11-28T21:31:52.040Z,"70 km E of Qapqal, China",earthquake,3.7,1.7,0.065,71.0,reviewed,us,us,419.0341781150768,2020,9,18,262,38,historical,546585.0
2020-09-21 11:18:08.339000+00:00,43.427,81.8029,10.0,4.5,mb,,58.0,1.693,0.74,us,us7000bqqj,2020-11-28T21:32:00.040Z,"71 km SE of Qapqal, China",earthquake,3.4,1.9,0.118,21.0,reviewed,us,us,401.02457176589314,2020,9,21,265,39,historical,546751.0
2020-09-25 06:26:26.328000+00:00,40.6169,79.2674,10.0,4.3,mb,,77.0,0.584,1.27,us,us6000c110,2020-12-05T21:02:57.040Z,"82 km WSW of Aykol, China",earthquake,3.9,1.9,0.188,8.0,reviewed,us,us,340.04835434266687,2020,9,25,269,39,historical,547014.0
2020-10-06 08:11:59.403000+00:00,39.6375,73.9798,10.0,4.4,mb,,92.0,1.688,1.35,us,us6000c60i,2020-12-12T22:28:42.040Z,"135 km ESE of Nookat, Kyrgyzstan",earthquake,6.4,1.9,0.155,12.0,reviewed,us,us,454.2462384386351,2020,10,6,280,41,historical,547964.0
2020-10-07 04:10:48.614000+00:00,39.6124,73.918,47.78,4.6,mb,,139.0,1.638,0.71,us,us6000c7se,2020-12-19T17:22:47.040Z,"132 km ESE of Nookat, Kyrgyzstan",earthquake,7.2,6.6,0.193,8.0,reviewed,us,us,459.3803422692897,2020,10,7,281,41,historical,548045.0
2020-10-20 06:00:27.985000+00:00,40.7134,77.7707,10.0,4.5,mb,,79.0,1.015,0.79,us,us6000cc5a,2020-12-29T23:08:00.040Z,"166 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,5.2,1.9,0.135,16.0,reviewed,us,us,275.64182087481487,2020,10,20,294,43,recent,
2020-10-20 23:08:05.139000+00:00,41.1794,73.0397,10.0,4.6,mb,,48.0,0.15,0.88,us,us6000cae9,2020-12-29T23:08:07.040Z,"27 km N of Jalal-Abad, Kyrgyzstan",earthquake,4.7,1.8,0.067,68.0,reviewed,us,us,381.18188814558266,2020,10,20,294,43,historical,549243.0
2020-10-30 20:12:37.504000+00:00,38.9056,75.7044,10.0,4.8,mb,,39.0,3.245,0.68,us,us7000c8cm,2021-01-18T23:01:49.040Z,"67 km SSW of Kashgar, China",earthquake,2.7,1.9,0.067,74.0,reviewed,us,us,476.5275182493375,2020,10,30,304,44,historical,550456.0
2020-10-31 21:28:47.747000+00:00,40.6235,77.9427,13.08,4.3,mb,,66.0,1.109,0.74,us,us7000c8rp,2021-01-18T23:01:54.040Z,"180 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,3.8,5.2,0.122,19.0,reviewed,us,us,289.34082514281005,2020,10,31,305,44,historical,550551.0
2020-11-12 08:25:50.066000+00:00,40.9741,73.4913,27.99,4.3,mwr,,83.0,0.519,0.59,us,us7000cdqh,2021-01-27T17:28:46.040Z,"27 km NE of Uzgen, Kyrgyzstan",earthquake,4.7,2.8,0.073,18.0,reviewed,us,us,365.64776414900444,2020,11,12,317,46,historical,551458.0
2020-11-12 08:27:45.028000+00:00,40.9365,73.7305,10.0,4.6,mb,,98.0,0.685,0.57,us,us7000cg59,2021-01-27T17:30:12.040Z,"40 km ENE of Uzgen, Kyrgyzstan",earthquake,4.7,1.8,0.192,8.0,reviewed,us,us,353.7003744895977,2020,11,12,317,46,historical,551459.0
2020-11-13 09:16:43.465000+00:00,39.6173,74.5595,10.0,4.6,mb,,84.0,2.086,0.42,us,us7000ceag,2021-01-27T17:28:58.040Z,"123 km W of Kashgar, China",earthquake,6.7,1.9,0.078,49.0,reviewed,us,us,432.5683994758895,2020,11,13,318,46,historical,551540.0
2020-11-15 15:50:21.795000+00:00,42.2973,80.4334,10.0,4.0,mb,,58.0,1.244,0.81,us,us7000cfbi,2021-01-27T17:29:42.040Z,"124 km N of Aksu, China",earthquake,5.5,1.6,0.156,15.0,reviewed,us,us,304.5461478299822,2020,11,15,320,46,historical,551741.0
2020-12-06 01:14:35.453000+00:00,39.0444,76.0148,48.04,4.4,mb,,188.0,2.375,0.84,us,us7000cps4,2021-02-12T22:40:52.040Z,"47 km S of Kashgar, China",earthquake,10.0,11.9,0.218,6.0,reviewed,us,us,456.61710073716733,2020,12,6,341,49,historical,553302.0
2021-01-05 03:49:28.551000+00:00,42.3129,81.3472,10.0,4.0,mb,,110.0,1.704,0.71,us,us7000d095,2021-03-13T23:00:20.040Z,"146 km WNW of Kuqa, China",earthquake,5.6,1.9,0.183,8.0,reviewed,us,us,376.10529631725603,2021,1,5,5,1,historical,555547.0
2021-01-06 14:08:49.897000+00:00,41.3193,78.6732,10.0,4.2,mb,,128.0,0.769,0.63,us,us6000d65s,2021-03-13T22:59:33.040Z,"126 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.4,1.9,0.095,32.0,reviewed,us,us,247.49790065404963,2021,1,6,6,1,recent,
2021-01-08 03:48:57.784000+00:00,42.0577,81.1813,10.0,5.0,mb,,34.0,1.703,1.05,us,us6000d6mk,2021-03-20T21:22:40.040Z,"122 km NE of Aksu, China",earthquake,3.9,1.7,0.066,76.0,reviewed,us,us,371.4874843917539,2021,1,8,8,1,historical,555770.0
2021-01-08 03:54:44.220000+00:00,42.0518,81.0862,10.0,4.7,mb,,197.0,1.639,0.86,us,us7000d131,2021-03-20T21:22:40.040Z,"117 km NE of Aksu, China",earthquake,6.7,1.9,0.275,4.0,reviewed,us,us,364.3249966946017,2021,1,8,8,1,historical,555771.0
2021-01-10 19:38:25.174000+00:00,41.1151,73.4671,25.54,4.5,mb,,50.0,0.421,0.77,us,us6000d7a9,2021-03-20T21:23:48.040Z,"40 km NNE of Uzgen, Kyrgyzstan",earthquake,5.0,6.2,0.099,34.0,reviewed,us,us,357.0419449976668,2021,1,10,10,1,historical,555971.0
2021-01-12 13:22:02.870000+00:00,44.4806,80.1145,45.47,4.4,mb,,45.0,1.239,0.58,us,us7000d221,2021-03-20T21:24:46.040Z,"35 km NNE of Zharkent, Kazakhstan",earthquake,3.4,7.3,0.123,21.0,reviewed,us,us,302.2771386388957,2021,1,12,12,2,recent,
2021-02-02 22:03:47.204000+00:00,41.1058,71.4791,10.0,4.3,mb,,88.0,1.162,0.68,us,us6000dfzz,2021-04-16T19:03:59.040Z,"12 km NNW of To‘rqao‘rg‘on, Uzbekistan",earthquake,3.4,1.9,0.154,12.0,reviewed,us,us,496.8289834416757,2021,2,2,33,5,historical,557805.0
2021-02-14 16:16:41.511000+00:00,40.2754,76.2883,35.0,4.5,mb,,70.0,1.17,0.88,us,us6000dhmi,2021-04-23T21:04:35.040Z,"92 km NNE of Kashgar, China",earthquake,5.9,2.0,0.106,26.0,reviewed,us,us,317.77130407485447,2021,2,14,45,6,historical,558932.0
2021-03-14 10:25:59.992000+00:00,41.8825,81.1773,10.0,4.9,mb,,102.0,1.621,0.98,us,us7000dj9b,2021-05-26T22:07:05.040Z,"107 km NE of Aksu, China",earthquake,5.8,1.9,0.073,59.0,reviewed,us,us,378.1695975170179,2021,3,14,73,10,historical,561648.0
2021-03-17 06:27:17.586000+00:00,44.4519,80.9253,10.0,4.5,mb,,51.0,1.532,0.55,us,us7000dk4f,2021-05-26T22:08:24.040Z,"44 km N of Huocheng, China",earthquake,4.8,1.8,0.101,29.0,reviewed,us,us,358.56501546146296,2021,3,17,76,11,historical,561899.0
2021-03-23 21:14:18.821000+00:00,41.8177,81.1623,10.0,5.3,mww,,37.0,1.586,0.68,us,us6000dvwp,2021-06-02T15:22:27.040Z,"101 km NE of Aksu, China",earthquake,6.6,1.8,0.075,17.0,reviewed,us,us,379.8353896906461,2021,3,23,82,12,historical,562392.0
2021-03-24 00:04:35.871000+00:00,41.6366,81.1837,10.0,4.0,mb,,192.0,1.542,0.98,us,us6000dxym,2021-06-02T15:23:28.040Z,"90 km ENE of Aksu, China",earthquake,6.4,2.0,0.183,8.0,reviewed,us,us,389.8953312104506,2021,3,24,83,12,historical,562396.0
2021-03-24 13:14:14.669000+00:00,41.7855,81.155,10.0,4.3,mb,,132.0,1.569,0.65,us,us6000dxyy,2021-06-02T15:23:30.040Z,"99 km NE of Aksu, China",earthquake,7.9,1.9,0.133,18.0,reviewed,us,us,380.7233590242259,2021,3,24,83,12,historical,562433.0
2021-04-01 19:20:06.911000+00:00,40.9088,79.0898,11.85,4.6,mb,,62.0,0.307,0.53,us,us6000dycm,2021-06-08T17:59:51.040Z,"88 km W of Aykol, China",earthquake,3.9,4.3,0.074,57.0,reviewed,us,us,304.94544747819623,2021,4,1,91,13,historical,562982.0
2021-05-06 07:07:18.541000+00:00,42.6205,79.4041,10.0,4.4,mb,,145.0,0.709,0.45,us,us7000e0k7,2021-07-10T20:15:38.040Z,"47 km SSE of Kegen, Kazakhstan",earthquake,2.3,1.9,0.123,19.0,reviewed,us,us,213.30936632142723,2021,5,6,126,18,recent,
2021-06-02 12:44:04.906000+00:00,41.0214,78.3727,42.78,4.4,mb,,61.0,0.662,0.72,us,us6000egxu,2021-08-07T22:07:13.040Z,"148 km W of Aykol, China",earthquake,4.6,8.1,0.12,20.0,reviewed,us,us,262.3061781197298,2021,6,2,153,22,recent,
2021-06-14 07:09:14.202000+00:00,41.9153,82.5761,10.0,4.4,mb,,85.0,2.62,0.59,us,us7000ecw3,2021-08-26T21:59:17.040Z,"36 km NW of Kuqa, China",earthquake,4.2,1.9,0.095,32.0,reviewed,us,us,485.8206767118701,2021,6,14,165,24,historical,568056.0
2021-06-26 11:19:43.811000+00:00,45.8842,79.2061,15.7,4.4,mb,,102.0,2.13,0.38,us,us6000epzg,2021-09-09T22:05:07.040Z,"37 km E of Matay, Kazakhstan",earthquake,3.2,5.7,0.22,6.0,reviewed,us,us,360.7672683939839,2021,6,26,177,25,historical,568880.0
2021-07-02 01:15:43.189000+00:00,43.1001,81.5926,10.0,4.7,mb,,53.0,1.557,1.37,us,us7000ei42,2021-09-10T20:08:48.040Z,"88 km SSE of Qapqal, China",earthquake,7.6,1.9,0.071,64.0,reviewed,us,us,383.3785005506175,2021,7,2,183,26,historical,569271.0
2021-07-08 13:05:03.300000+00:00,41.6232,81.0451,10.0,4.8,mb,,58.0,1.438,1.12,us,us6000et68,2021-09-10T20:08:48.040Z,"80 km NE of Aksu, China",earthquake,3.2,1.9,0.063,77.0,reviewed,us,us,380.2553930382676,2021,7,8,189,27,historical,569714.0
2021-07-10 16:05:12.037000+00:00,40.2614,72.7893,41.37,4.4,mb,,36.0,1.07,1.0,us,us6000eu59,2021-09-17T22:49:24.040Z,"14 km E of Nookat, Kyrgyzstan",earthquake,3.8,6.9,0.095,38.0,reviewed,us,us,463.004984026269,2021,7,10,191,27,historical,570023.0
2021-07-20 01:27:02.339000+00:00,41.5014,81.1306,35.0,4.3,mb,,131.0,1.472,0.82,us,us7000enkz,2021-09-25T21:08:16.040Z,"79 km ENE of Aksu, China",earthquake,6.7,2.0,0.239,5.0,reviewed,us,us,392.8424115885651,2021,7,20,201,29,historical,570701.0
2021-07-25 20:59:16.211000+00:00,40.7838,77.9765,10.0,4.6,mb,,96.0,0.953,1.2,us,us6000ez0e,2021-10-03T05:22:00.040Z,"164 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,4.4,1.9,0.093,35.0,reviewed,us,us,273.31912742685466,2021,7,25,206,29,recent,
2021-08-09 10:51:26.698000+00:00,40.0111,76.0181,10.0,4.7,mb,,49.0,1.41,1.08,us,us6000f3kh,2021-10-23T15:45:57.040Z,"60 km N of Kashgar, China",earthquake,5.0,1.9,0.09,37.0,reviewed,us,us,350.70252442967126,2021,8,9,221,32,historical,572639.0
2021-08-24 02:45:19.136000+00:00,40.0491,77.1705,10.0,4.2,mb,,72.0,1.647,0.85,us,us7000f2vk,2021-11-02T14:54:48.040Z,"119 km ENE of Kashgar, China",earthquake,3.9,2.0,0.198,7.0,reviewed,us,us,340.1635556532124,2021,8,24,236,34,historical,574505.0
2021-09-06 15:00:17.776000+00:00,40.1795,77.3173,10.0,4.6,mb,,75.0,1.591,0.57,us,us7000f8kt,2021-11-17T17:25:27.040Z,"138 km NE of Kashgar, China",earthquake,4.4,1.9,0.128,20.0,reviewed,us,us,326.8636138152522,2021,9,6,249,36,historical,575669.0
2021-09-14 17:52:24.257000+00:00,41.2831,80.9302,10.0,4.2,mb,,75.0,2.246,0.96,us,us7000fb4n,2021-11-23T15:11:59.040Z,"55 km E of Aksu, China",earthquake,5.9,1.6,0.176,9.0,reviewed,us,us,390.70674121004373,2021,9,14,257,37,historical,576317.0
2021-09-26 17:07:55.553000+00:00,42.2552,81.7932,10.0,4.2,mb,,112.0,2.008,0.95,us,us7000femx,2021-12-04T14:29:46.040Z,"111 km WNW of Kuqa, China",earthquake,8.5,2.0,0.2,8.0,reviewed,us,us,413.2123825932975,2021,9,26,269,38,historical,577183.0
2021-09-26 17:22:17.655000+00:00,42.2202,82.2187,10.0,4.6,mb,,87.0,2.297,1.3,us,us6000fqhm,2021-12-04T14:28:35.040Z,"81 km NW of Kuqa, China",earthquake,8.5,1.9,0.182,9.0,reviewed,us,us,448.09142136418836,2021,9,26,269,38,historical,577185.0
2021-09-29 07:46:11.679000+00:00,41.0856,73.2421,10.0,4.5,mb,,47.0,1.81,1.26,us,us6000fq1w,2021-12-04T14:27:56.040Z,"26 km NE of Jalal-Abad, Kyrgyzstan",earthquake,5.7,1.9,0.119,21.0,reviewed,us,us,373.8143512851978,2021,9,29,272,39,historical,577375.0
2021-11-01 13:48:41.891000+00:00,40.3285,77.3144,10.0,4.6,mb,,132.0,1.447,1.04,us,us7000fqi0,2022-01-14T17:58:50.040Z,"148 km NE of Kashgar, China",earthquake,2.8,1.9,0.132,19.0,reviewed,us,us,310.37501521376595,2021,11,1,305,44,historical,579585.0
